,Virginia,California,Florida,Arizona,New Jersey,Texas,New York,Michigan,Colorado,Nevada,Washington,Massachusetts,Illinois,Tennessee,Georgia,Missouri,South Carolina,Idaho,North Carolina,Rhode Island,West Virginia,Hawaii,Oregon,Utah,Pennsylvania,the District of Columbia,Vermont,Montana,Ohio,Maine,Wyoming,New Hampshire,Alabama,Maryland,Indiana,Connecticut,Oklahoma,New Mexico,Wisconsin,South Dakota,Iowa,Alaska,Kansas,Minnesota,Nebraska,North Dakota,Louisiana,Arkansas,Delaware,Kentucky,Mississippi
2013-04-01,241788.0,349439.0,152159.0,167667.0,286287.0,142748.0,245468.0,104509.0,242306.0,158051.0,237387.0,315626.0,157472.0,137611.0,132110.0,126283.0,147084.0,167437.0,154629.0,225171.0,96780.0,493886.0,228344.0,220148.0,161853.0,446081.0,231419.0,213938.0,113398.0,187250.0,217466.0,215164.0,122733.0,262587.0,117087.0,237594.0,109332.0,165532.0,143237.0,163487.0,127138.0,246418.0,125373.0,176651.0,135717.0,192620.0,150278.0,110024.0,213667.0,114559.0,108022.0
2013-05-01,242453.0,356511.0,153908.0,169567.0,287254.0,143688.0,246384.0,105811.0,243857.0,161954.0,239971.0,317711.0,158319.0,137963.0,133246.0,126643.0,147476.0,169518.0,155148.0,226693.0,96991.0,493916.0,231103.0,222609.0,162327.0,453780.0,231330.0,214875.0,113856.0,187584.0,218014.0,216579.0,122879.0,264449.0,117454.0,239334.0,109576.0,166343.0,144409.0,164059.0,127325.0,247173.0,125839.0,178419.0,135876.0,193917.0,150538.0,110092.0,213858.0,114783.0,107970.0
2013-06-01,242996.0,363935.0,155599.0,172113.0,288576.0,144625.0,247413.0,107153.0,245299.0,166259.0,242217.0,319554.0,159753.0,138331.0,134468.0,127097.0,147863.0,171003.0,155611.0,228103.0,97129.0,493195.0,233596.0,225463.0,162819.0,460061.0,231178.0,215871.0,114467.0,188128.0,218236.0,217793.0,122974.0,265945.0,117851.0,240987.0,109837.0,167030.0,145257.0,164613.0,127621.0,248504.0,126059.0,180089.0,136287.0,195392.0,150888.0,110200.0,214156.0,115056.0,107798.0
2013-07-01,243686.0,371000.0,157545.0,175149.0,290146.0,145577.0,248276.0,108615.0,247097.0,171320.0,244553.0,321612.0,160896.0,138637.0,135733.0,127500.0,148382.0,172657.0,156076.0,229004.0,97317.0,493116.0,235789.0,228029.0,163254.0,465245.0,231057.0,216829.0,115032.0,188481.0,218476.0,218848.0,123083.0,267318.0,118144.0,241847.0,110109.0,167577.0,146011.0,165216.0,127849.0,249791.0,126247.0,181920.0,136578.0,196717.0,151374.0,110324.0,214415.0,115370.0,107679.0
2013-08-01,244502.0,377542.0,159554.0,177601.0,291710.0,146469.0,248912.0,110046.0,248985.0,175557.0,246640.0,323564.0,162339.0,139119.0,137096.0,127765.0,149081.0,173877.0,156543.0,230093.0,97561.0,498810.0,237258.0,230567.0,163539.0,469263.0,230948.0,217860.0,115481.0,188868.0,218754.0,219755.0,123348.0,268373.0,118451.0,242514.0,110484.0,168385.0,146620.0,165732.0,128001.0,251139.0,126320.0,183456.0,136879.0,198059.0,151871.0,110485.0,215499.0,115751.0,107531.0
2013-09-01,245493.0,383321.0,161772.0,179626.0,292910.0,147391.0,249474.0,111383.0,250755.0,179392.0,248699.0,325929.0,163495.0,139699.0,138493.0,127846.0,149687.0,174764.0,156951.0,231306.0,97930.0,505399.0,238932.0,232584.0,163778.0,473455.0,230676.0,218652.0,115755.0,188755.0,219202.0,220520.0,123537.0,269806.0,118673.0,243228.0,110857.0,168484.0,147353.0,166209.0,128127.0,251919.0,126431.0,184921.0,137008.0,199426.0,152068.0,110627.0,216563.0,115972.0,107433.0
2013-10-01,246227.0,388759.0,163882.0,181200.0,294002.0,148385.0,250104.0,112491.0,252354.0,182778.0,250350.0,327987.0,165037.0,140408.0,139911.0,128083.0,150269.0,175607.0,157425.0,232625.0,98300.0,511986.0,240205.0,234253.0,163901.0,477624.0,230399.0,219475.0,116076.0,188721.0,219710.0,221354.0,123694.0,271280.0,118803.0,243681.0,110968.0,168940.0,147959.0,166555.0,128236.0,252310.0,126589.0,186248.0,137206.0,201002.0,152210.0,110762.0,217959.0,116184.0,107310.0
2013-11-01,247042.0,394275.0,165933.0,181962.0,295185.0,149441.0,250781.0,113531.0,253896.0,185909.0,251670.0,329624.0,165746.0,141173.0,141171.0,128256.0,150823.0,176352.0,157846.0,233415.0,98686.0,517336.0,242290.0,235537.0,164121.0,481981.0,230290.0,220390.0,116383.0,188328.0,220285.0,222054.0,123842.0,273191.0,119048.0,244126.0,111039.0,169036.0,148473.0,166942.0,128316.0,252989.0,126829.0,187321.0,137361.0,202398.0,152449.0,110799.0,218808.0,116335.0,107219.0
2013-12-01,247802.0,399505.0,167880.0,183391.0,296138.0,150400.0,251378.0,114616.0,255688.0,188078.0,253065.0,330655.0,166701.0,141823.0,142494.0,128531.0,151311.0,176953.0,158430.0,233600.0,98937.0,523409.0,244431.0,236111.0,164291.0,486254.0,230315.0,221204.0,116642.0,187999.0,220893.0,222891.0,124037.0,274513.0,119374.0,244100.0,111069.0,170239.0,148784.0,167317.0,128508.0,253750.0,127103.0,188300.0,137545.0,203624.0,152753.0,110749.0,219579.0,116534.0,107294.0
2014-01-01,248889.0,404866.0,169664.0,185135.0,297240.0,151332.0,251984.0,115811.0,257293.0,190004.0,254809.0,331808.0,167274.0,142453.0,143674.0,128686.0,151904.0,177319.0,158962.0,234548.0,99000.0,526871.0,246741.0,236839.0,164540.0,490823.0,230389.0,222056.0,116605.0,187596.0,221614.0,223261.0,124191.0,275741.0,119739.0,244064.0,111389.0,171165.0,149137.0,167711.0,128783.0,254325.0,127294.0,189558.0,137472.0,204497.0,153154.0,110785.0,220887.0,116619.0,107370.0
2014-02-01,249631.0,409472.0,171194.0,187674.0,297937.0,152339.0,252615.0,116930.0,259045.0,191868.0,256806.0,332808.0,168332.0,142899.0,144808.0,128955.0,152446.0,178198.0,159579.0,235131.0,98986.0,529534.0,248421.0,237507.0,164823.0,495999.0,230478.0,222852.0,116510.0,187345.0,222325.0,223790.0,124277.0,276880.0,120093.0,244278.0,111754.0,171903.0,149726.0,168005.0,129216.0,254937.0,127460.0,191228.0,137756.0,205488.0,153528.0,110969.0,221782.0,116816.0,107543.0
2014-03-01,250270.0,411929.0,172489.0,188429.0,299347.0,153268.0,253399.0,117922.0,260446.0,193291.0,257945.0,334464.0,168910.0,143273.0,145777.0,129264.0,152861.0,179214.0,160038.0,236866.0,99030.0,530639.0,249654.0,238702.0,165121.0,502062.0,230478.0,223886.0,116433.0,187259.0,223131.0,224119.0,124373.0,277698.0,120508.0,244209.0,112132.0,172054.0,150587.0,168489.0,129808.0,255518.0,127412.0,193349.0,138381.0,206165.0,153967.0,111297.0,222484.0,116927.0,107653.0
2014-04-01,250551.0,412848.0,173427.0,188263.0,300677.0,154112.0,254192.0,118845.0,261877.0,194220.0,258893.0,336188.0,169264.0,143537.0,146742.0,129759.0,153046.0,180267.0,160410.0,238307.0,99224.0,532570.0,250850.0,239116.0,165334.0,506741.0,230664.0,224832.0,116555.0,188038.0,223855.0,224994.0,124612.0,278684.0,121009.0,244116.0,112392.0,172140.0,151219.0,169025.0,130497.0,256026.0,127489.0,195145.0,139520.0,207191.0,154357.0,111593.0,222761.0,117232.0,107896.0
2014-05-01,250798.0,413181.0,174333.0,188143.0,302054.0,154961.0,254928.0,119791.0,263283.0,194705.0,259516.0,337769.0,169838.0,143890.0,147645.0,130435.0,153265.0,180954.0,160671.0,239880.0,99407.0,534812.0,251686.0,239583.0,165501.0,509231.0,230784.0,225671.0,116804.0,189171.0,224639.0,225848.0,124973.0,278788.0,121439.0,243572.0,112721.0,172207.0,151697.0,169738.0,131108.0,256007.0,127597.0,196332.0,140327.0,208318.0,154403.0,111820.0,223887.0,117502.0,108153.0
2014-06-01,251017.0,413724.0,175062.0,188460.0,302845.0,155947.0,255564.0,120830.0,264732.0,195364.0,261150.0,338736.0,170690.0,144288.0,148445.0,131107.0,153577.0,181495.0,160852.0,240617.0,99499.0,538485.0,252956.0,239787.0,165746.0,510200.0,231124.0,226570.0,117153.0,190236.0,225408.0,226768.0,125344.0,278948.0,121824.0,243415.0,112979.0,171814.0,152073.0,170286.0,131502.0,255666.0,127925.0,196807.0,140877.0,209805.0,154327.0,111958.0,225046.0,117917.0,108383.0
2014-07-01,251261.0,414185.0,175901.0,188583.0,303212.0,156835.0,255944.0,121673.0,266277.0,196544.0,262392.0,339373.0,171387.0,144685.0,149229.0,131624.0,153987.0,181585.0,160997.0,240235.0,99579.0,542054.0,254013.0,239870.0,165984.0,512577.0,231368.0,227816.0,117508.0,190770.0,226276.0,227354.0,125657.0,278652.0,122214.0,243097.0,113279.0,171481.0,152563.0,170811.0,131751.0,255991.0,128301.0,196880.0,141208.0,210972.0,154252.0,111999.0,225776.0,118289.0,108696.0
2014-08-01,251356.0,413983.0,176491.0,188768.0,303188.0,157674.0,256268.0,122220.0,267438.0,197295.0,263363.0,339872.0,171618.0,144990.0,149882.0,131963.0,154358.0,181353.0,161053.0,239415.0,99720.0,545424.0,255318.0,240089.0,166104.0,514213.0,231556.0,228852.0,117639.0,190682.0,226994.0,227614.0,125943.0,278548.0,122590.0,242209.0,113520.0,170869.0,152696.0,171247.0,131835.0,256714.0,128657.0,196605.0,141475.0,212444.0,154446.0,112082.0,226074.0,118470.0,109027.0
2014-09-01,251437.0,414670.0,177302.0,188626.0,302776.0,158456.0,256545.0,122463.0,268893.0,197347.0,263850.0,340006.0,171905.0,145272.0,150566.0,132196.0,154734.0,181213.0,161188.0,238773.0,100049.0,547287.0,256584.0,240078.0,166103.0,514924.0,231509.0,229756.0,117757.0,190528.0,227798.0,227667.0,126125.0,278468.0,122906.0,241167.0,113808.0,170848.0,152595.0,171738.0,131926.0,257529.0,128989.0,196206.0,141615.0,213656.0,154715.0,112254.0,226356.0,118593.0,109383.0
2014-10-01,251626.0,416285.0,178435.0,188950.0,302276.0,159344.0,256843.0,122680.0,270687.0,198152.0,264950.0,339918.0,172133.0,145512.0,151201.0,132425.0,155088.0,181270.0,161358.0,238482.0,100409.0,548312.0,258042.0,240720.0,166089.0,514385.0,231514.0,230091.0,117772.0,190254.0,228396.0,227952.0,126327.0,278566.0,123163.0,240353.0,114251.0,170799.0,152472.0,172201.0,131979.0,258344.0,129249.0,195742.0,141733.0,215912.0,154990.0,112531.0,226565.0,118643.0,109758.0
2014-11-01,251913.0,419014.0,179620.0,189748.0,301757.0,160353.0,257146.0,123029.0,273032.0,199035.0,266389.0,340190.0,172536.0,145790.0,151929.0,132669.0,155350.0,181547.0,161710.0,238677.0,100766.0,549830.0,259532.0,241531.0,166141.0,515768.0,231538.0,230547.0,118012.0,190003.0,229199.0,228537.0,126566.0,278873.0,123467.0,240025.0,114614.0,171403.0,152686.0,172659.0,132084.0,258867.0,129591.0,195609.0,141880.0,216866.0,155535.0,112831.0,226810.0,118823.0,110184.0
2014-12-01,252203.0,421471.0,180881.0,190751.0,301493.0,161457.0,257570.0,123423.0,275643.0,201111.0,268380.0,341461.0,172960.0,146188.0,152660.0,132897.0,155616.0,182161.0,162092.0,238966.0,100995.0,551076.0,260953.0,242269.0,166321.0,517096.0,231705.0,231100.0,118343.0,189807.0,230009.0,229134.0,126798.0,279113.0,123779.0,239716.0,114948.0,171760.0,153108.0,173025.0,132195.0,260042.0,129913.0,195955.0,142270.0,217867.0,155861.0,113107.0,227051.0,119100.0,110704.0
2015-01-01,252268.0,424074.0,181970.0,191297.0,301649.0,162613.0,257944.0,123953.0,278538.0,202369.0,270637.0,343578.0,173352.0,146707.0,153389.0,132927.0,155919.0,183015.0,162599.0,239792.0,101063.0,552829.0,262445.0,243228.0,166482.0,514717.0,231848.0,231711.0,118868.0,189460.0,230864.0,229681.0,127023.0,279115.0,123996.0,239573.0,115256.0,171794.0,153522.0,173603.0,132507.0,260930.0,130296.0,196546.0,142735.0,218021.0,156118.0,113377.0,227760.0,119564.0,111234.0
2015-02-01,252617.0,426855.0,183142.0,191695.0,302361.0,163781.0,258237.0,124595.0,281621.0,203938.0,272500.0,345512.0,173834.0,147246.0,154047.0,133057.0,156432.0,184268.0,163158.0,240472.0,101199.0,553317.0,264221.0,244133.0,166649.0,512452.0,232260.0,232697.0,119436.0,189947.0,231619.0,230136.0,127204.0,279199.0,124197.0,239662.0,115748.0,171648.0,154092.0,174277.0,132862.0,261602.0,130624.0,197955.0,143559.0,219114.0,156274.0,113607.0,228657.0,119939.0,111742.0
2015-03-01,252986.0,429886.0,184073.0,193143.0,302738.0,164975.0,258416.0,125419.0,284601.0,205003.0,274529.0,346928.0,174540.0,147776.0,154668.0,133333.0,157104.0,185333.0,163843.0,240967.0,101359.0,554551.0,266222.0,245764.0,166953.0,510096.0,232811.0,233526.0,119994.0,190933.0,232212.0,230999.0,127518.0,279684.0,124385.0,240301.0,116333.0,171697.0,154453.0,175098.0,133359.0,261795.0,131083.0,199414.0,144431.0,220424.0,156726.0,113798.0,229343.0,120389.0,112143.0
2015-04-01,253257.0,432012.0,184948.0,194726.0,303310.0,166147.0,258893.0,126264.0,287337.0,206435.0,276302.0,347414.0,175462.0,148294.0,155424.0,133986.0,157844.0,186702.0,164421.0,241044.0,101679.0,555438.0,267959.0,247558.0,167459.0,511003.0,233309.0,234722.0,120522.0,192058.0,232793.0,232338.0,127807.0,279958.0,124804.0,240744.0,116839.0,172320.0,155151.0,175897.0,133831.0,262862.0,131611.0,200974.0,145364.0,222110.0,157146.0,113997.0,230294.0,120821.0,112546.0
2015-05-01,253534.0,434290.0,185870.0,196225.0,303708.0,167241.0,259518.0,126971.0,290094.0,208459.0,278649.0,348242.0,176218.0,148962.0,156369.0,134624.0,158457.0,187867.0,164893.0,241102.0,101938.0,557823.0,269835.0,249296.0,168051.0,511035.0,233532.0,235762.0,121097.0,193004.0,233361.0,234248.0,128048.0,280257.0,125202.0,241311.0,117176.0,172784.0,155602.0,176652.0,134398.0,264689.0,132196.0,201726.0,146180.0,224095.0,157551.0,114110.0,230510.0,121309.0,112889.0
2015-06-01,253653.0,435928.0,186897.0,196922.0,304177.0,168339.0,260333.0,127613.0,292676.0,210272.0,280482.0,348907.0,176337.0,149554.0,157317.0,135274.0,159020.0,189158.0,165334.0,241909.0,102130.0,559269.0,271763.0,250772.0,168384.0,511635.0,233604.0,237011.0,121631.0,193787.0,234001.0,235709.0,128206.0,279903.0,125650.0,241347.0,117484.0,173195.0,155973.0,177456.0,134887.0,266430.0,132821.0,202118.0,146955.0,225911.0,157902.0,114321.0,231319.0,121712.0,113318.0
2015-07-01,253822.0,436598.0,187874.0,198060.0,304171.0,169340.0,261096.0,128118.0,295256.0,211279.0,282185.0,350243.0,176455.0,150153.0,158044.0,135789.0,159533.0,190010.0,165886.0,242942.0,102293.0,561792.0,273929.0,252482.0,168511.0,513171.0,233603.0,237812.0,122115.0,194838.0,234778.0,236827.0,128414.0,279734.0,125865.0,241485.0,117743.0,173588.0,156064.0,178239.0,135358.0,267078.0,133321.0,202467.0,147593.0,227148.0,158365.0,114569.0,231693.0,122018.0,113689.0
2015-08-01,253964.0,437896.0,189023.0,199110.0,303956.0,170160.0,261762.0,128562.0,297844.0,212299.0,284283.0,351346.0,176373.0,150699.0,158670.0,136268.0,159963.0,191029.0,166511.0,243673.0,102437.0,562398.0,276330.0,254579.0,168626.0,515090.0,233584.0,238522.0,122485.0,195717.0,235655.0,237167.0,128613.0,279261.0,126096.0,241324.0,117979.0,174087.0,156111.0,179066.0,135762.0,266816.0,133746.0,202845.0,148232.0,227502.0,158634.0,114889.0,232628.0,122393.0,114013.0
2015-09-01,254247.0,440098.0,190300.0,200498.0,303878.0,170883.0,262353.0,128808.0,300680.0,213807.0,286377.0,352592.0,176442.0,151378.0,159299.0,136707.0,160355.0,191880.0,167046.0,243554.0,102788.0,563812.0,278563.0,256771.0,168835.0,518537.0,233275.0,238716.0,122799.0,196025.0,236282.0,237367.0,128854.0,279312.0,126337.0,241352.0,118144.0,174305.0,156274.0,179520.0,136103.0,266487.0,134041.0,203366.0,148729.0,227568.0,159046.0,115183.0,233053.0,122767.0,114236.0
2015-10-01,254571.0,443855.0,191678.0,201310.0,303837.0,171775.0,262773.0,129019.0,303584.0,214909.0,288664.0,353914.0,176459.0,152131.0,159935.0,137137.0,160870.0,192776.0,167528.0,243597.0,103105.0,565568.0,280876.0,258542.0,169114.0,522614.0,233067.0,239234.0,123072.0,196049.0,236813.0,237353.0,128979.0,279378.0,126553.0,240867.0,118054.0,174141.0,156584.0,179901.0,136416.0,266451.0,134425.0,203825.0,149328.0,227772.0,159436.0,115443.0,233360.0,123048.0,114405.0
2015-11-01,254856.0,446856.0,192959.0,201940.0,304074.0,172730.0,263211.0,129404.0,306503.0,215573.0,291063.0,354867.0,176631.0,153037.0,160648.0,137463.0,161502.0,193630.0,167941.0,244081.0,103437.0,567473.0,283168.0,259883.0,169367.0,525738.0,232888.0,239719.0,123392.0,196122.0,237238.0,237652.0,129104.0,279315.0,126839.0,240208.0,117970.0,173639.0,157156.0,180225.0,136805.0,267138.0,134812.0,204629.0,149931.0,228537.0,159758.0,115770.0,233528.0,123308.0,114513.0
2015-12-01,255227.0,450972.0,194452.0,202586.0,304183.0,173804.0,263508.0,130075.0,309463.0,216405.0,293831.0,355513.0,177213.0,153803.0,161425.0,137934.0,162155.0,194806.0,168336.0,245079.0,103602.0,568086.0,285958.0,261226.0,169632.0,527922.0,232689.0,240536.0,123702.0,197110.0,237865.0,238658.0,129314.0,279908.0,127133.0,239929.0,117986.0,173525.0,157852.0,180888.0,137202.0,268258.0,135222.0,205670.0,150323.0,229366.0,160116.0,116068.0,233834.0,123564.0,114612.0
2016-01-01,255757.0,454822.0,195937.0,204245.0,304028.0,174877.0,263804.0,130858.0,312101.0,217984.0,296522.0,356726.0,178015.0,154572.0,162345.0,138360.0,162734.0,196606.0,168783.0,246812.0,103809.0,569124.0,288933.0,262858.0,170036.0,528423.0,232500.0,240934.0,124128.0,198057.0,238308.0,239336.0,129571.0,280483.0,127542.0,240299.0,118303.0,173700.0,158534.0,181594.0,137572.0,269513.0,135591.0,207195.0,150666.0,230106.0,160339.0,116385.0,234365.0,123937.0,114723.0
2016-02-01,255877.0,458199.0,197469.0,205716.0,304057.0,175916.0,264343.0,131688.0,314857.0,219655.0,299733.0,358794.0,179452.0,155287.0,163221.0,138971.0,163215.0,198211.0,169332.0,249413.0,103981.0,570790.0,291246.0,264533.0,170611.0,530320.0,232736.0,241249.0,124558.0,198810.0,238766.0,239658.0,129913.0,281448.0,127923.0,240783.0,118742.0,174241.0,159225.0,182256.0,137992.0,270620.0,136075.0,208892.0,150874.0,230637.0,160642.0,116724.0,235298.0,124437.0,114873.0
2016-03-01,256045.0,459961.0,198600.0,206909.0,304280.0,176829.0,265113.0,132336.0,317599.0,220656.0,302722.0,360852.0,180594.0,156097.0,164193.0,139506.0,163722.0,199731.0,169820.0,251157.0,104196.0,572571.0,293511.0,266092.0,171014.0,531671.0,233494.0,241676.0,125158.0,199162.0,239143.0,239776.0,130245.0,281907.0,128224.0,241104.0,119167.0,175150.0,159750.0,183211.0,138507.0,270836.0,136510.0,210530.0,151197.0,231184.0,160685.0,117121.0,236031.0,124995.0,115057.0
2016-04-01,256407.0,462255.0,199822.0,207788.0,304987.0,177735.0,266084.0,133351.0,320561.0,222345.0,305699.0,363062.0,181466.0,156832.0,165221.0,140108.0,164263.0,200701.0,170431.0,252581.0,104411.0,573580.0,296090.0,267482.0,171353.0,534212.0,234299.0,242455.0,125761.0,200395.0,239477.0,240642.0,130704.0,282908.0,128608.0,240835.0,119564.0,176029.0,160425.0,184319.0,139024.0,270508.0,136941.0,211767.0,151571.0,231540.0,160899.0,117506.0,236885.0,125656.0,115283.0
2016-05-01,257115.0,464473.0,200934.0,208779.0,305593.0,178792.0,267051.0,134371.0,322971.0,223840.0,307970.0,365055.0,181894.0,157438.0,166192.0,140755.0,164948.0,202169.0,171145.0,253353.0,104636.0,575490.0,299239.0,269382.0,171533.0,536171.0,234765.0,243216.0,126306.0,201503.0,239707.0,242073.0,131041.0,284018.0,129077.0,240787.0,119927.0,176933.0,161145.0,185530.0,139515.0,269938.0,137383.0,212401.0,152134.0,231636.0,161240.0,117905.0,237367.0,126258.0,115541.0
2016-06-01,257711.0,466827.0,202243.0,209603.0,306161.0,179819.0,267910.0,135441.0,325025.0,226037.0,310247.0,367018.0,182234.0,157993.0,166923.0,141430.0,165600.0,203546.0,172043.0,254247.0,104745.0,578568.0,302094.0,271306.0,171986.0,537977.0,235126.0,243601.0,126758.0,202641.0,239851.0,243430.0,131346.0,284615.0,129731.0,240544.0,120280.0,177474.0,162080.0,186366.0,139960.0,269459.0,137839.0,212966.0,152899.0,231721.0,161725.0,118295.0,238523.0,126947.0,115869.0
2016-07-01,258179.0,467443.0,203540.0,210055.0,306552.0,180815.0,268693.0,136223.0,327071.0,227685.0,312668.0,367861.0,182701.0,158711.0,167490.0,142139.0,166190.0,204954.0,172887.0,254992.0,104828.0,582608.0,304954.0,273461.0,172389.0,539459.0,235598.0,244236.0,127180.0,203108.0,239993.0,244324.0,131535.0,285133.0,130471.0,240632.0,120625.0,177961.0,162775.0,187128.0,140417.0,269392.0,138312.0,213685.0,153758.0,232004.0,162177.0,118662.0,239669.0,127527.0,116196.0
2016-08-01,258692.0,469038.0,204833.0,210835.0,306670.0,181583.0,269500.0,136836.0,329131.0,229004.0,314720.0,368417.0,183037.0,159451.0,167968.0,142756.0,166905.0,206109.0,173683.0,255603.0,104898.0,587117.0,307357.0,274926.0,172874.0,540853.0,235987.0,245120.0,127631.0,203916.0,239868.0,245118.0,131819.0,285233.0,131188.0,240336.0,120932.0,177902.0,163594.0,187886.0,140809.0,268970.0,138750.0,214721.0,154646.0,231992.0,162591.0,118957.0,240757.0,128076.0,116581.0
2016-09-01,259318.0,470867.0,205993.0,211969.0,306787.0,182408.0,270266.0,137592.0,331106.0,230237.0,316854.0,369865.0,183408.0,160353.0,168410.0,143393.0,167705.0,207714.0,174535.0,257448.0,105097.0,592267.0,309733.0,276670.0,173212.0,542598.0,236325.0,246114.0,128107.0,204992.0,239666.0,246047.0,132077.0,286335.0,131863.0,239897.0,121260.0,178035.0,164448.0,188819.0,141094.0,269220.0,139226.0,215609.0,155526.0,232010.0,163072.0,119257.0,241325.0,128535.0,116940.0
2016-10-01,259951.0,474454.0,207142.0,213472.0,307066.0,183274.0,271147.0,138365.0,333085.0,230425.0,318799.0,371459.0,183875.0,161247.0,169062.0,144098.0,168597.0,209364.0,175395.0,258675.0,105294.0,596273.0,311827.0,278179.0,173611.0,543561.0,236579.0,246864.0,128601.0,205988.0,239502.0,247234.0,132449.0,287222.0,132455.0,239916.0,121691.0,178625.0,165456.0,189680.0,141379.0,269460.0,139711.0,216578.0,156439.0,232087.0,163415.0,119594.0,242134.0,129034.0,117194.0
2016-11-01,260783.0,477301.0,208485.0,214939.0,307433.0,184487.0,272104.0,139144.0,335539.0,231284.0,321561.0,373836.0,184707.0,162321.0,169888.0,144875.0,169397.0,211012.0,176331.0,259921.0,105458.0,598694.0,313859.0,280287.0,174073.0,547231.0,236926.0,247591.0,129190.0,207170.0,239644.0,248239.0,132880.0,288468.0,132950.0,240672.0,122112.0,179739.0,166332.0,190595.0,141733.0,269968.0,140256.0,217595.0,157218.0,232590.0,163684.0,119971.0,242949.0,129556.0,117429.0
2016-12-01,261749.0,479847.0,209912.0,215837.0,307842.0,185853.0,273244.0,139910.0,338240.0,230276.0,324797.0,375431.0,185840.0,163380.0,170965.0,145519.0,170117.0,212414.0,177305.0,260362.0,105547.0,600356.0,316545.0,282434.0,174814.0,551044.0,237408.0,248656.0,129866.0,207979.0,239656.0,249115.0,133367.0,289378.0,133356.0,241624.0,122566.0,180709.0,167294.0,191505.0,142254.0,270084.0,140869.0,218809.0,157960.0,233201.0,163846.0,120385.0,244043.0,130105.0,117674.0
